Primary Category	Secondary Category	Title	URL
Government, Law & Politics	Credit Crunch	Advisory Service for Squatters	http://www.squatter.org.uk/
Government, Law & Politics	Credit Crunch	Aldi	http://www.aldi.co.uk/
Government, Law & Politics	Credit Crunch	Alistair Darling MP	http://www.epolitix.com/mpwebsites/mpwebsitepage/mpsite/rt-hon-alistair-darling-mp/
Government, Law & Politics	Credit Crunch	Allenbridge Hedgeinfo (AHI)	http://www.hedgeinfo.com/
Government, Law & Politics	Credit Crunch	Alliance Trust	http://www.alliancetrust.co.uk/
Government, Law & Politics	Credit Crunch	Alternative Investment Management Association (AIMA)	http://www.aima.org/
Government, Law & Politics	Credit Crunch	Alternative London Summit 2009	http://www.altg20.org.uk/
Government, Law & Politics	Credit Crunch	Anglo American	http://www.angloamerican.co.uk/
Government, Law & Politics	Credit Crunch	Antofagasta	http://www.antofagasta.co.uk/
Government, Law & Politics	Credit Crunch	Associated British Foods (ABF)	http://www.abf.co.uk/
Government, Law & Politics	Credit Crunch	Association of British Insurers (ABI): Latest News Releases	http://www.abi.org.uk/Newsreleases/
Government, Law & Politics	Credit Crunch	Association of Chief Executives of Voluntary Organisations (ACEVO)	http://www.acevo.org.uk/
Government, Law & Politics	Credit Crunch	Association of Electricity Producers (AEP)	http://www.aepuk.com/
Government, Law & Politics	Credit Crunch	Association of Residential Letting Agents (ARLA)	http://www.arla.co.uk/
Government, Law & Politics	Credit Crunch	AstraZeneca International	http://www.astrazeneca.com/
Government, Law & Politics	Credit Crunch	Autonomy	http://www.autonomy.com/
Government, Law & Politics	Credit Crunch	Aviva	http://www.aviva.com/
Government, Law & Politics	Credit Crunch	BAE Systems	http://www.baesystems.com/
Government, Law & Politics	Credit Crunch	BBC Blogs: Peston's Picks	http://www.bbc.co.uk/blogs/thereporters/robertpeston/
Government, Law & Politics	Credit Crunch	BBC News: Budget 2009	http://news.bbc.co.uk/1/hi/in_depth/business/2009/budget_2009/default.stm
Government, Law & Politics	Credit Crunch	BBC News: Crunch delays golf championships	http://news.bbc.co.uk/1/hi/england/cornwall/7842513.stm
Government, Law & Politics	Credit Crunch	BBC News: Global recession	http://news.bbc.co.uk/1/hi/in_depth/business/2007/creditcrunch/default.stm
Government, Law & Politics	Credit Crunch	BBC News: Northern Ireland - Businesses fear bite Credit Crunch	http://news.bbc.co.uk/1/hi/northern_ireland/7708839.stm
Government, Law & Politics	Credit Crunch	BBC News: Northern Ireland - Ministers meet over Credit Crunch	http://news.bbc.co.uk/1/hi/northern_ireland/7777017.stm
Government, Law & Politics	Credit Crunch	BBC News: Northern Ireland- Department looks at church 'help'	http://news.bbc.co.uk/1/hi/northern_ireland/7725208.stm
Government, Law & Politics	Credit Crunch	BBC News: Pre-Budget report 2009	http://news.bbc.co.uk/1/hi/in_depth/business/2009/pre_budget_report_2009/default.stm
Government, Law & Politics	Credit Crunch	BBC News: Scotland - House prices 'begin to recover'	http://news.bbc.co.uk/1/hi/scotland/8361183.stm
Government, Law & Politics	Credit Crunch	BBC News: Scotland - Warning over Credit Crunch racism	http://news.bbc.co.uk/1/hi/scotland/7930614.stm
Government, Law & Politics	Credit Crunch	BBC News: UK Economy	http://www.bbc.co.uk/news/special_reports/uk_economy/
Government, Law & Politics	Credit Crunch	BBC News: UK economy emerges from recession	http://news.bbc.co.uk/1/hi/business/8479639.stm
Government, Law & Politics	Credit Crunch	BBC News: UK in recession	http://news.bbc.co.uk/1/hi/in_depth/business/2008/downturn/default.stm
Government, Law & Politics	Credit Crunch	BBC News: Wales - Job bully fear over Credit Crunch	http://news.bbc.co.uk/1/hi/wales/7702611.stm
Government, Law & Politics	Credit Crunch	BBC News: Wales - Violence fears over Credit Crunch	http://news.bbc.co.uk/1/hi/wales/7745707.stm
Government, Law & Politics	Credit Crunch	BG Group - a world leader in natural gas	http://www.bg-group.com/
Government, Law & Politics	Credit Crunch	BP	http://www.bp.com/
Government, Law & Politics	Credit Crunch	BT Group	http://www.btplc.com/
Government, Law & Politics	Credit Crunch	BT.com	http://www.bt.com/
Government, Law & Politics	Credit Crunch	Balfour Beatty	http://www.balfourbeatty.com/
Government, Law & Politics	Credit Crunch	Bank of England	http://www.bankofengland.co.uk/
Government, Law & Politics	Credit Crunch	Bankruptcy Advisory Service Ltd, The	http://www.bankruptcyadvisoryservice.co.uk/
Government, Law & Politics	Credit Crunch	Barclays	http://www.barclays.co.uk/
Government, Law & Politics	Credit Crunch	Barratt Homes	http://www.barratthomes.co.uk/
Government, Law & Politics	Credit Crunch	Bassetlaw District Council: Council says it's 'business as usual' despite Icelandic bank investment	http://www.bassetlaw.gov.uk/system_pages/homepage_news_links/icelandic_bank.aspx
Government, Law & Politics	Credit Crunch	Beating the Credit Crunch	http://www.content4reprint.com/recreation-and-leisure/beating-the-credit-crunch.htm
Government, Law & Politics	Credit Crunch	Better Payment Practice Campaign, The	http://www.payontime.co.uk/
Government, Law & Politics	Credit Crunch	Borders & Southern	http://www.bordersandsouthern.com/
Government, Law & Politics	Credit Crunch	Breckland Council: Statement by the leader of Breckland Council - Icelandic Bank	http://www.breckland.gov.uk/news_statement_by_the_leader_of_breckland_council
Government, Law & Politics	Credit Crunch	Breckland Council: Statement from Breckland Council - Icelandic Banks	http://www.breckland.gov.uk/news_statement_from_breckland_council
Government, Law & Politics	Credit Crunch	Brent Council: Statement from the Leader about Icelandic banks	http://www.brent.gov.uk/home.nsf/News/LBB-705
Government, Law & Politics	Credit Crunch	British Airways (BA)	http://www.britishairways.com/
Government, Law & Politics	Credit Crunch	British American Tobacco (BAT)	http://www.bat.com/
Government, Law & Politics	Credit Crunch	British Bankers' Association	http://www.bba.org.uk/index.php
Government, Law & Politics	Credit Crunch	British Chambers of Commerce (BCC)	http://www.britishchambers.org.uk/
Government, Law & Politics	Credit Crunch	British Energy	http://www.british-energy.co.uk/
Government, Law & Politics	Credit Crunch	British Gas	http://www.britishgas.co.uk/
Government, Law & Politics	Credit Crunch	British Gas Energy Trust, The	http://www.britishgasenergytrust.org.uk/
Government, Law & Politics	Credit Crunch	British Land	http://www.britishland.com/
Government, Law & Politics	Credit Crunch	British Overseas NGOs for Development (BOND)	http://www.bond.org.uk/
Government, Law & Politics	Credit Crunch	British Retail Consortium (BRC)	http://www.brc.org.uk/
Government, Law & Politics	Credit Crunch	Broadway	http://www.broadwaylondon.org/
Government, Law & Politics	Credit Crunch	Building Cost Information Service (BCIS)	http://www.bcis.co.uk/
Government, Law & Politics	Credit Crunch	Bunzl	http://www.bunzl.com/
Government, Law & Politics	Credit Crunch	Burberry plc	http://www.burberryplc.com/
Government, Law & Politics	Credit Crunch	Burning Our Money	http://burningourmoney.blogspot.co.uk/
Government, Law & Politics	Credit Crunch	Business Debtline	http://www.bdl.org.uk/
Government, Law & Politics	Credit Crunch	Business in the Community	http://www.bitc.org.uk/
Government, Law & Politics	Credit Crunch	CBI (Confederation of British Industry)	http://www.cbi.org.uk/
Government, Law & Politics	Credit Crunch	Cable & Wireless	http://www.cw.com/
Government, Law & Politics	Credit Crunch	Cadbury	http://www.cadbury.com/ 
Government, Law & Politics	Credit Crunch	Cairn Energy	http://www.cairn-energy.plc.uk/
Government, Law & Politics	Credit Crunch	Call Britannia	http://www.callbritannia.com/
Government, Law & Politics	Credit Crunch	Cambridge City Council: Our investment in Icelandic banks	http://www.cambridge.gov.uk/ccm/content/council-and-democracy/how-the-council-works/city-council-investment-in-icelandic-banks.en
Government, Law & Politics	Credit Crunch	Canterbury City Council: Icelandic banking crisis and council funds	http://www.canterbury.gov.uk/buildpage.php?id=5227
Government, Law & Politics	Credit Crunch	Capita	http://www.capita.co.uk/
Government, Law & Politics	Credit Crunch	Capital Credit Union	http://www.capitalcreditunion.com/
Government, Law & Politics	Credit Crunch	Capital Economics	http://www.capitaleconomics.com/
Government, Law & Politics	Credit Crunch	Castle & Minster Credit Union	http://www.castleandminster.co.uk/
Government, Law & Politics	Credit Crunch	Centrepoint	http://www.centrepoint.org.uk/
Government, Law & Politics	Credit Crunch	Centrica	http://centricabk.ir-group.com.akadns.net/
Government, Law & Politics	Credit Crunch	CharitiesDirect.com	http://www.charitiesdirect.com/
Government, Law & Politics	Credit Crunch	Charity Finance	http://www.charityfinance.co.uk/
Government, Law & Politics	Credit Crunch	Charity Finance Directors' Group (CFDG)	http://www.cfdg.org.uk/
Government, Law & Politics	Credit Crunch	Charles Stanley	http://www.charlesstanleyplc.co.uk/
Government, Law & Politics	Credit Crunch	Chartered Institute of Building (CIOB)	http://www.ciob.org.uk/
Government, Law & Politics	Credit Crunch	Cheltenham Borough Council: Council keeps a watching brief on investments in Icelandic banks	http://www.cheltenham.gov.uk/libraries/templates/options.asp?URN=5200&FolderID=0
Government, Law & Politics	Credit Crunch	Cheshire County Council: Cheshire seeks government clarification over Icelandic investment	http://www.cheshire.gov.uk/PR/2008/october08/331-08.htm
Government, Law & Politics	Credit Crunch	Child Poverty Action Group (CPAG)	http://www.cpag.org.uk/
Government, Law & Politics	Credit Crunch	Children's Investment Fund Foundation	http://www.ciff.org/
Government, Law & Politics	Credit Crunch	Church Action on Poverty (CAP)	http://www.church-poverty.org.uk/
Government, Law & Politics	Credit Crunch	Church of England: Going on staycation?	http://www.cofe.anglican.org/staycations/
Government, Law & Politics	Credit Crunch	Citizens Advice Bureau	http://www.citizensadvice.org.uk/
Government, Law & Politics	Credit Crunch	Clearview Stoves	http://www.clearviewstoves.com/
Government, Law & Politics	Credit Crunch	Clifford Chance	http://www.cliffordchance.com/
Government, Law & Politics	Credit Crunch	Cobham	http://www.cobham.com/
Government, Law & Politics	Credit Crunch	Colour of Money Blog	http://www.whereonearthgroup.com/blog/
Government, Law & Politics	Credit Crunch	Committee of European Banking Supervisors (CEBS)	http://www.c-ebs.org/
Government, Law & Politics	Credit Crunch	Community Legal Advice	http://www.communitylegaladvice.org.uk/
Government, Law & Politics	Credit Crunch	Compass Group	http://www.compass-group.com/
Government, Law & Politics	Credit Crunch	Conservative Party, The	http://www.conservatives.com/
Government, Law & Politics	Credit Crunch	Constructing Excellence	http://www.constructingexcellence.org.uk/
Government, Law & Politics	Credit Crunch	ConstructionSkills	http://www.cskills.org/
Government, Law & Politics	Credit Crunch	Consumer Credit Counselling Service (CCCS)	http://www.cccs.co.uk/
Government, Law & Politics	Credit Crunch	Corner House, The	http://www.thecornerhouse.org.uk/
Government, Law & Politics	Credit Crunch	Council of Mortgage Lenders	http://www.cml.org.uk/
Government, Law & Politics	Credit Crunch	Country Heat - woodburners, multifuel stoves and cookers	http://www.countryheat.co.uk/
Government, Law & Politics	Credit Crunch	Credit Action	http://www.creditaction.org.uk/
Government, Law & Politics	Credit Crunch	Credit Crunch Blog	http://www.creditcrunch-uk.org.uk/
Government, Law & Politics	Credit Crunch	Credit Management Matters (CMM)	http://www.creditmanagement.org.uk/
Government, Law & Politics	Credit Crunch	Credit Suisse UK	http://www.credit-suisse.com/uk/
Government, Law & Politics	Credit Crunch	CreditCrunch.co.uk	http://www.creditcrunch.co.uk/
Government, Law & Politics	Credit Crunch	Crisis	http://www.crisis.org.uk/
Government, Law & Politics	Credit Crunch	Daventry District Council: Council moves to reassure residents over Icelandic investments	http://www.daventrydc.gov.uk/news/council-moves-to-reassure-residents-over-icelandic-investments-9-10-08/
Government, Law & Politics	Credit Crunch	Daventry District Council: Council takes action to safeguard future finances	http://www.daventrydc.gov.uk/news/council-takes-action-to-safeguard-finances-14-10-08/
Government, Law & Politics	Credit Crunch	David Cameron [by R. Sobati]	http://www.davidcameron.com/
Government, Law & Politics	Credit Crunch	David Smith's EconomicsUK.com	http://www.economicsuk.com/blog/
Government, Law & Politics	Credit Crunch	Debt Clinic, The	http://www.the-debt-clinic.co.uk/
Government, Law & Politics	Credit Crunch	Debt and Credit Crunch	http://www.debtcrunch.co.uk/
Government, Law & Politics	Credit Crunch	Debt on our Doorstep	http://www.debt-on-our-doorstep.com/
Government, Law & Politics	Credit Crunch	Desire Petroleum PLC	http://www.desireplc.co.uk/
Government, Law & Politics	Credit Crunch	Diageo	http://www.diageo.com/
Government, Law & Politics	Credit Crunch	Directgov: Pre-Budget Report 2008	http://www.direct.gov.uk/en/Nl1/Newsroom/Pre-BudgetReport2008/
Government, Law & Politics	Credit Crunch	Does the UK Credit Crunch Mean the Death of Organics?	http://www.triplepundit.com/pages/does-the-uk-credit-crunch-mean-003407.php
Government, Law & Politics	Credit Crunch	Dood News, Debt on our Doorstep	http://doodnews.blogspot.com/
Government, Law & Politics	Credit Crunch	Dorset County Council joins the fight to recover funds frozen in Iceland	http://www.dorsetforyou.com/index.jsp?articleid=390177
Government, Law & Politics	Credit Crunch	Dorset Police Authority supports LGA move on Local Authority Icelandic bank deposit	http://www.dorset.police.uk/default.aspx?page=2383
Government, Law & Politics	Credit Crunch	Drax Group	http://www.draxgroup.plc.uk/
Government, Law & Politics	Credit Crunch	Dubai World	http://www.dubaiworld.ae/en/index.html
Government, Law & Politics	Credit Crunch	Dubai World Media Centre - The official source of news and infromation on Dubai World and its Companies	http://www.dubaiworldmedia.net/
Government, Law & Politics	Credit Crunch	Dungannon and District Housing Association (DDHA)	http://www.ddha.net/
Government, Law & Politics	Credit Crunch	EDF Energy	http://www.edfenergy.com/
Government, Law & Politics	Credit Crunch	EDF Energy Trust	http://www.edfenergytrust.org.uk/
